19165,BT FLEET LTD,277 LINCOLN ROAD,,,ENFIELD,EN1 1ST,_02088052804,0,0,0,1,0,1
1AMB45,FORMULA ONE AUTOCENTRES LTD,340 SOUTHBURY ROAD,,,ENFIELD,EN1 1TF,_02083647333,0,0,0,1,0,0
V100255,BRAYLEY HONDA ENFIELD,660 GREAT CAMBRIDGE ROAD,,,ENFIELD,EN1 3RS,_020 83638000,0,0,0,1,0,0
V100588,JTT AUTOTECH LTD,HOLLIES WAY INDUSTRIAL PARK,218 HIGH STREET,,POTTERS BAR,EN6 5BJ,_01707 658899,0,0,0,1,0,0
19023,MR UNIQUE LTD,132 TURNERS HILL,,,CHESHUNT,EN8 9BP,_01992640404,0,0,0,1,0,0
6059BY,FAST FIT TYRE & EXHAUST SYSTEM LTD,STUDIO HOUSE,DELAMERE ROAD,,CHESHUNT,EN8 9TD,_01992641272,0,0,0,1,0,0
V105651,SIDMOUTH GARAGE LTD,VICARAGE ROAD,,,SIDMOUTH,EX10 8TR,_01395 516660,0,0,0,1,0,0
1AMD80,MATFORD LANDROVER,WATERBRIDGE COURT,MATFORD PARK ROAD,,EXETER,EX2 8EL,_01392 201040,0,0,0,1,0,0
1699BA,HALFORDS AUTOCENTRE,16 MARSH BARTON ROAD,MARSH BARTON TRADING ESTATE,,EXETER,EX2 8NX,_01392491601,0,0,0,1,0,1
5169B1,SHB HIRE LTD,GRACE ROAD,MARSH BARTON TRADING ESTATE,,EXETER,EX2 8QB,_01392 499422,0,0,0,1,1,1
V105045,JC AUTOS GARAGE & RECOVERY LTD,UNIT 1,8 CHRISTOW ROAD,MARSH BARTON,EXETER,EX2 8QU,_01392 499555,0,0,0,1,1,1
V103366,HENDY CAR SUPERMARKET,UNIT 3,8 CHRISTOW ROAD,MARSH BARTON TRADING ESTATE,EXETER,EX2 8QU,_01392 954102,0,0,0,1,0,0
77171,PASSION 4 CARS,KINGSLEY ROAD,,,BIDEFORD,EX39 2PJ,_01237 423301,0,0,0,1,0,0
4093BH,PDQ,UNIT 5,107 SUMMERWAY,WHIPTON,EXETER,EX4 8DR,_01392460777,0,0,0,1,0,0
S001018,BROOMHILL GARAGE,33 BROOMHILL ROAD,BONNYBRIDGE,,FALKIRK,FK4 2AL,_01324819800,0,0,0,1,0,1
2977AF,ARNOLD CLARK,117 TO 125 GLASGOW ROAD,,,STIRLING,FK7 0PG,_01786811234,0,0,0,1,0,0
7822B7,PARKS OF HAMILTON (TOWNHEAD GARAGE) LTD,RAPID FIT,6 KERSE ROAD,,STIRLING,FK7 3RW,_01786445445,0,0,0,1,1,1
V104417,KAYS GARAGE,UNIT 16,ANNIESLAND BUSINESS PARK,NETHERTON ROAD,GLASGOW,G13 1AY,_0141 954 6001,0,0,0,1,0,0
95857,PROLEK AUTO ELECTRICAL SERVICES LTD,198 PETERSHILL ROAD,,,GLASGOW,G21 4AP,_01415580302,0,0,0,1,0,0
6381AZ,SARACEN AUTOS,102 DENMARK STREET,POSSILPARK,,GLASGOW,G22 2NX,_01413362666,0,0,0,1,0,0
8015BF,ATS EUROMASTER LIMITED,1 SAWMILLFIELD STREET,,,GLASGOW,G4 9JJ,_01413321945,0,0,0,1,0,0
95661,Galvin Garages,90 TOBAGO STREET,,,GLASGOW,G40 2RP,_01415561593,0,0,0,1,0,0
S001820,ARNOLD CLARK,274-304 SHIELDS ROAD,,,GLASGOW,G41 1LA,_0141 278 6884,0,0,0,1,0,0
V102233,SHAH JI'S LAHORE AUTOS,56 HAMILTON STREET,POLMADIE,,GLASGOW,G42 0XX,_0141 423 5565,0,0,0,1,1,1
95337,JR & M MOTOR ENGINEERS LTD,103 INGLEFIELD STREET,GOVANHILL,,GLASGOW,G42 7PT,_01414243895,0,0,0,1,0,0
1AKU58,JOHN C MILLAR MOTOR ENGINEERS,UNIT 4C BURNFIELD AVENUE,BURNFIELD ROAD,GIFFNOCK,GLASGOW,G46 7TP,_01416378822,0,0,0,1,0,0
S000019,ARNOLD CLARK,464 HILLINGTON ROAD,HILLINGTON INDUSTRIAL ESTATE,,GLASGOW,G52 4XY,_01418102600,0,0,0,1,0,0
V110088,NATIONAL TYRES AND AUTOCARE,79 MILNGAVIE ROAD,BEARSDEN,,GLASGOW,G61 2DL,_01419421850,0,0,0,1,0,0
7929B0,ARNOLD CLARK,29 DALMARNOCK ROAD,RUTHERGLEN,,GLASGOW,G73 1BL,_01416470511,0,0,0,1,0,0
6995A4,NATIONAL TYRES & AUTOCARE,WEST MAINS,THE VILLAGE,,EAST KILBRIDE,G74 1NH,_01355248116,0,0,0,1,0,0
1AMB51,ARNOLD CLARK,7 HAWBANK ROAD,,,EAST KILBRIDE,G74 5ES,_01355200660,0,0,0,1,0,0
9348BL,ARNOLD CLARK,DUMBARTON ROAD,MILTON,,DUMBARTON,G82 2TY,_01389765131,0,0,0,1,0,0
1537BC,MALVERN TYRES,PRIORY ROAD,,,GLOUCESTER,GL1 2RQ,_01452300066,0,0,0,1,0,0
V104903,ATS EUROMASTER LIMITED,ATS EUROMASTER LIMITED,ST OSWALDS ROAD,,GLOUCESTER,GL1 2SY,_01452 527329,0,0,0,1,0,0
81929,KWIK FIT,11A BRISTOL ROAD,,,GLOUCESTER,GL1 5BE,_01452529869,0,0,0,1,0,0
1720AZ,TW AUTO SERVICES (GLOS) LIMITED,UNIT 3,321 BRISTOL ROAD,,GLOUCESTER,GL2 6DN,_01452311444,0,0,0,1,0,0
1892B3,JEREMY ROBERT TIMMS,UNIT 2F,SPINNAKER PARK,HEMPSTED LANE,GLOUCESTER,GL2 6HS,_01452307241,1,1,0,1,0,1
1175A0,I. STOJANOV & SONS LIMITED (CLEARWATER CARS),329 BRISTOL ROAD,,,GLOUCESTER,GL2 6QP,_01452305353,0,0,0,1,0,0
6759AU,123 CAR COMMERCIAL LTD,UNIT 2,CHASE LANE,EASTERN AVENUE,GLOUCESTER,GL4 6PF,_01452306306,0,0,0,1,0,1
V107959,BAYLIS HAINES & STRANGE,GLOUCESTER ROAD,STRATTON,,CIRENCESTER,GL7 2JX,_01285653314,0,0,0,1,0,0
1ALF25,BISHOPS FIAT,29 MOORFIELD ROAD,SLYFIELD INDUSTRIAL ESTATE,,GUILDFORD,GU1 1BU,_01483 617382,0,0,0,1,0,1
16646,FG BARNES AND SONS LIMITED,SLYFIELD GREEN,INDUSTRIAL ESTATE,WOKING ROAD,GUILDFORD,GU1 1RT,_01483 885885,0,0,0,1,0,0
V109733,RICHMOND CARS (GUILDFORD) LIMITED,25-27 MOORFIELD ROAD,SLYFIELD INDUSTRIAL ESTATE,,GUILDFORD,GU1 1RY,_01483 345470,0,0,0,1,1,1
S001962,LOOKERS AUDI FARNBOROUGH,TEMPLAR AVENUE,FARNBOROUGH BUSINESS PARK,,FARNBOROUGH,GU14 6FB,_07714 657369,0,0,0,1,0,0
V109603,FORMULA ONE AUTOCENTRES,UNIT 1A,HAWLEY TRADING CENTRE,HAWLERY LANE,FARNBOROUGH,GU14 8GH,_01252 377737,0,0,0,1,0,0
V103431,KWIK-FIT,79 - 87 GOLDSWORTH ROAD,,,WOKING,GU21 1LJ,_01483767979,0,0,0,1,0,0
86037,PETERSFIELD GARAGE SERVICES,VAUXHALL WAY,BEDFORD ROAD,,PETERSFIELD,GU32 3DF,_01730266911,0,0,0,1,1,1
1ALF71,CROOKHAM SERVICE GARAGE,100 ALDERSHOT ROAD,CHURCH CROOKHAM,,FLEET,GU52 8JR,_01252614010,0,0,0,1,0,0
19260,WEMBLEY MOTORS,260 ABBEYDALE ROAD,ALPERTON,,WEMBLEY,HA0 1QA,_020 8998 5970,1,1,0,1,0,0
V103102,SAFE AUTOS LIMITED,UNIT 7C ABBEY ESTATE,MOUNT PLEASANT,,ALPERTON,HA0 1RS,_020 87951524,0,0,0,1,0,0
3516BD,GANESH MOTORS,UNIT 28,ABBEY MANUFACTURING ESTATE,WOODSIDE END,WEMBLEY,HA0 1XE,_02087951819,0,0,0,1,0,0
V104092,J JUCHAU & SONS,THE RAILWAY YARD,THE ARCHES,,SOUTH HARROW,HA2 8BD,_020 8422 4083,0,0,0,1,1,1
V104513,WEST LONDON MOTOR GROUP,15 STONEFIELD CLOSE,STONEFIELD INDUSTRIAL ESTATE,,RUISLIP,HA4 0JX,_020 8842 1461,0,0,0,1,0,0
8024BG,CAR CHECK CENTRE LTD,UNIT 17,STONEFIELD CLOSE,OFF STONEFIELD WAY,SOUTH RUISLIP,HA4 0JX,_02088411880,0,0,0,1,0,0
3135B2,MOTORPOINT (HENDON) LTD,UNIT 3,62 LOWTHER ROAD,,STANMORE,HA7 1QJ,_02082040149,0,0,0,1,0,0
9092B7,ROBINS & DAY EDGWARE,360/366 BURNT OAK BROADWAY,EDGWARE,,LONDON,HA8 5AE,_02087311000,0,0,0,1,1,1
7092BZ,GARRETT MOTORS LIMITED,SECOND WAY,WEMBLEY INDUSTRIAL ESTATE,,WEMBLEY,HA9 0YU,_02089022520,0,0,0,1,1,1
S001270,KWIK FIT,FORTY LANE,,,WEMBLEY,HA9 9AE,_02089045252,0,0,0,1,0,0
7006B8,ARNOLD CLARK,386 LEEDS ROAD,,,HUDDERSFIELD,HD2 1XS,_01484 441065,0,0,0,1,0,0
9195BM,RRG HUDDERSFIELD,LEEDS ROAD,,,HUDDERSFIELD,HD2 1YP,_01484514514,0,0,0,1,0,0
8267BE,EVANS HALSHAW HYUNDAI HARROGATE,WETHERBY ROAD,,,HARROGATE,HG3 1RR,_01423818100,0,0,0,1,0,0
V103776,STRATSTONE MINI HARROGATE,HARROGATE BUSINESS PARK,WETHERBY ROAD,,HARROGATE,HG3 1RR,_01423 855515,0,0,0,1,0,0
1AKZ05,LLOYD MOTORS LTD,HUTTON BANK,,,RIPON,HG4 5PT,_01765646464,0,0,0,1,1,1
58306,PERRYS MOTOR SALES LIMITED,GRIFFIN LANE,,,AYLESBURY,HP19 3BY,_01296426162,0,0,0,1,0,0
4393BZ,DRIVE IN,UNIT 4 INSIGNIA IND ESTATE,PRINTERS END,GATEHOUSE WAY,AYLESBURY,HP19 3DB,_01296397313,0,0,0,1,0,1
7749AW,V P AUTOSERVICES,559 LONDON ROAD,BOXMOOR,,HEMEL HEMPSTEAD,HP2 2RE,_01442268163,0,0,0,1,0,0
7719BK,KWIK FIT,BLUE SCHOOL STREET,,,HEREFORD,HR1 2AS,_01432276648,0,0,0,1,0,0
5497BJ,HEREFORD TRUCK & BUS CARE LTD,UNIT 3,PERSEVERANCE ROAD,,HEREFORD,HR4 9SD,_01432 342679,0,0,0,1,1,1
1275A5,HULL CITY MOTOR COMPANY,661 ANLABY ROAD,,,HULL,HU3 6YL,_01482565788,0,0,0,1,0,0
1AKW43,EVANS HALSHAW VAUXHALL HULL WEST,THE VAUXHALL GARAGE,PRIORY PARK,,HULL,HU4 7BD,_01482357357,0,0,0,1,0,0
1AKW42,EVANS HALSHAW (CITROEN HULL),THE CITROEN GARAGE,PRIORY PARK,,HULL,HU4 7BD,_01482357100,0,0,0,1,0,0
36330,KTR GARAGE,1 AMSTERDAM ROAD,SUTTON FIELDS IND EST,,HULL,HU7 0XE,_01482825840,0,0,0,1,0,0
1620AU,MOTOR DEPOT LIMITED,CLARENCE STREET,,,HULL,HU9 1DW,_01482585058,0,0,0,1,0,0
6775AP,DECIDEBLOOM LIMITED T/A STONEACRE SUZUKI,CLARENCE STREET,,,HULL,HU9 1DW,_01482589646,0,0,0,1,0,0
2680BN,SUREFIX MOTORING CENTRE,PORTLAND PLACE,HUDDERSFIELD ROAD,,HALIFAX,HX1 2JG,_01422359447,0,0,0,1,0,0
V106365,HOPWOOD LANE MOT CENTRE,CULVER WORKS,,,HALIFAX,HX1 5EZ,_01422 383455,0,0,0,1,0,0
S001179,BUTT MOT STATION,UNIT A HOPWOOD LANE,,,HALIFAX,HX1 5JH,_01422 350260,0,0,0,1,0,0
1ALG65,SOWERBY BRIDGE CAR CLINIC,BEAVER LODGE,WEST STREET,SOWERBY BRIDGE,HALIFAX,HX6 3AL,_01422832077,0,0,0,1,0,0
S001365,SYTNER CHIGWELL,LANGSTON ROAD,,,LOUGHTON,IG10 3TH,_020 8418 7600,0,0,0,1,0,0
V103294,KWIK - FIT,RIPPLE ROAD,,,BARKING,IG11 0SZ,_02085947719,0,0,0,1,0,0
V105918,GRANGE WOODFORD,1-5 ROEBUCK ROAD,,,ILFORD,IG6 3TT,_0208 5016544,0,0,0,1,0,0
1ALR56,SUNNYMEDE OF CHIGWELL LTD,UNIT 2B,2-6 FOWLER ROAD,,HAINAULT,IG6 3UP,_0208 500 2813,0,0,0,1,1,1
V107646,MOTOWORKS IPSWICH,7A STOKE HALL ROAD,,,IPSWICH,IP2 8EL,_07872951618,1,1,0,0,0,0
V104893,IMPERIAL CARS OF SWANWICK LIMITED,2 BATH STREET,,,IPSWICH,IP2 8SG,_01473 877370,0,0,0,1,0,0
1ALN36,THREEWAYS GARAGE,WATTON ROAD,SHIPDHAM,,THETFORD,IP25 7PE,_01362820430,0,0,0,1,0,0
S001466,Evans Halshaw Car Store Ipswich,Plot 10,Crane Boulevard,Futura Park,Ipswich,IP3 9QH,_01473 710199,0,0,0,1,0,0
V103386,HAMMOND AUTOSERV LIMITED,2 ALTITUDE BUSINESS PARK,THE DRIFT,NACTON ROAD,IPSWICH,IP3 9QP,_01473 891006,0,0,0,1,0,0
68956,HALFORDS AUTOCENTRE,COTTON LANE,,,BURY ST EDMUNDS,IP33 1XN,_01284752841,0,0,0,1,0,0
69024,TURNERS,TAYFEN ROAD,,,BURY ST EDMUNDS,IP33 6AA,_01284764046,0,0,0,1,0,0
6694BR,Parks of Hamilton (Townhead Garage) Ltd,LAND ROVER CENTRE,61 HARBOUR ROAD,,INVERNESS,IV1 1JX,_01463716716,0,0,0,1,0,0
95924,Parks of Hamilton (Townhead Garage) Ltd,66 HARBOUR ROAD,,,INVERNESS,IV1 1JX,_01463 230430,0,0,0,1,0,1
1ALF40,CARSEGATE MOT TEST CENTRE LTD,CARSEGATE MOT TEST CENTRE,18B CARSEGATE ROAD,,INVERNESS,IV3 6EX,_01463221616,0,0,0,1,1,1
V109204,ATS EUROMASTER LIMITED,MOYCROFT,,,ELGIN,IV30 1XS,_01343 546333,0,0,0,1,0,0
4402B2,WILLIE YOUNG MOTOR CYCLE SALES,4 PARADE SPUR SOUTH,PINEFIELD INDUSTRIAL ESTATE,,ELGIN,IV30 3AJ,_01343540355,1,1,0,0,0,0
3731BG,ARNOLD CLARK,EDGAR ROAD,,,ELGIN,IV30 3YQ,_01343547688,0,0,0,1,0,0
S000384,WILMAC GARAGE LTD,1A GRESHOP ROAD,GRESHOP INDUSTRIAL ESTATE,,FORRES,IV36 2GV,_01309694838,0,0,0,1,1,1
1613AZ,JOHNSTONE & DRYNAN,1 FULLARTON STREET,,,KILMARNOCK,KA1 2RB,_01563523008,0,0,0,1,0,1
4754A0,GARNOCK MOT CENTRE,UNIT 6,CALEDONIA ROAD,,GLENGARNOCK,KA14 3RB,_01505685590,0,0,0,1,0,0
0519B4,BUDGET TYRE PLUS AUTOSERVICE,38 FORT STREET,,,AYR,KA7 2DE,_01292619332,0,0,0,1,0,0
0026BB,HALFORDS AUTOCENTRE,16-18 PEEBLES STREET,,,AYR,KA8 8DR,_01292281415,0,0,0,1,0,0
96251,ARNOLD CLARK,127 PRESTWICK ROAD,,,AYR,KA8 8ND,_01292269123,0,0,0,1,0,0
V101629,BRIDGEND GARAGE AYR AUTOPLEX,4 LOCHSIDE ROAD,HEATHFIELD,,AYR,KA8 9TA,_01292290902,0,0,0,1,0,1
10449,DRIFT BRIDGE GARAGE LIMITED,SERVICE DEPARTMENT,RUDEN WAY,,EPSOM,KT17 3LR,_01737360111,0,0,0,1,0,0
S000411,TRUST FORD EPSOM,UNIT 2 LONGMEAD INDUSTRIAL ESTATE,BLENHEIM ROAD,,EPSOM,KT19 9NW,_01206 754 600,0,0,0,1,1,1
V110579,STAR-TEC ENGINEERING LIMITED,UNIT 1 DAVIS ROAD,,,CHESSINGTON,KT9 1TU,_020 8397 2666,0,0,0,1,0,1
97063,WILLIAM DUNNET AND CO LTD,MANSONS LANE,,,THURSO,KW14 8EW,_01847893101,0,0,0,1,0,0
9249BJ,FIFE AUTO CENTRE LTD,LYNEBURN INDUSTRIAL ESTATE,HALBEATH PLACE,,DUNFERMLINE,KY11 4LW,_01383626100,0,0,0,1,0,0
V107970,THE DRUM GARAGE,UNIT 18,A1 FULMAR WAY,DONIBRISTLE INDUSTRIAL ESTATE,DALGETY BAY,KY11 9YY,_01383822888,1,1,0,1,0,1
V100305,D AND G AUTOCARE LTD,45 BALDRIDGEBURN,,,DUNFERMLINE,KY12 9EQ,_01383737744,0,0,0,1,0,0
45856,NORTH WEST TRANSMISSIONS LTD,382 STANLEY ROAD,KIRKDALE,,LIVERPOOL,L20 2AG,_01519330257,0,0,0,1,0,0
1ALY05,WILLIAMS LIVERPOOL,1 PALL MALL,,,LIVERPOOL,L3 7TB,_01514742000,0,0,0,1,0,0
V100951,C AND N CAR SERVICES LTD,UNIT 18 THE BOXWORKS,HEYSHAM ROAD,AINTREE,LIVERPOOL,L30 6UA,_0151 5234555,0,0,0,1,0,0
V104127,MOTOR RANGE,1 NORTHWAY,MAGHULL,,LIVERPOOL,L31 5LH,_0151 5273000,0,0,0,1,0,0
2251AV,ATS EUROMASTER LTD,WILSON ROAD,HUYTON,,LIVERPOOL,L36 3AN,_01514898386,0,0,0,1,0,0
44481,MORLAND SERVICE STATION,61 BRECK ROAD,,,LIVERPOOL,L5 4AQ,_0151 2649264,0,0,0,1,0,0
V106442,RECOVERY SERVICES,280-282 COMMERCIAL ROAD,KIRKDALE,,LIVERPOOL,L5 7RQ,_0151 9224088,0,0,0,1,0,0
V101983,LIVERPOOL MOT CENTRE LTD,UNITS 1& 2 GLOUCESTER PLACE,MARVIN STREET INDUSTRIAL ESTATE,,LIVERPOOL,L6 1BZ,_0151 2635184,0,0,0,1,1,1
1ALS70,ARNOLD CLARK,67 SEFTON STREET,,,LIVERPOOL,L8 6PY,_01517037880,0,0,0,1,0,1
5037BB,KWIK FIT,RICE LANE,WALTON VALE,,LIVERPOOL,L9 2BN,_01515215550,0,0,0,1,0,0
29257,LAKELAND LAND ROVER,GREENODD,,,ULVERSTON,LA12 7RE,_01229 861434,0,0,0,1,0,0
45516,REGAL MOT CENTRE LTD,HINDPOOL ROAD,,,BARROW IN FURNESS,LA14 2LZ,_01229832006,0,0,0,1,0,0
V105422,D A VAUGHAN,UNIT 4,KNIGHTON ENTERPRISE PARK,LUDLOW ROAD,KNIGHTON,LD07 1HJ,_01547 520065,0,0,1,1,0,1
2301BF,TANVIC TYRE AND SERVICE CENTRE,37 DERBY ROAD,,,LOUGHBOROUGH,LE11 0AD,_01509610500,0,0,0,1,0,1
64680,HALFORDS AUTOCENTRE,WILLOWBROOK PARK,DERBY ROAD,,LOUGHBOROUGH,LE11 0HE,_01509210304,0,0,0,1,0,0
V109511,LOUGHBOROUGH MOT & SERVICE CENTRE LIMITED,34A - 36 MOIRA STREET,,,LOUGHBOROUGH,LE11 2AL,_01509 213838,0,0,0,1,1,1
1260BR,R & G AUTOMOTIVES LTD,UNIT 7A WOODHILL IND EST,STATION ROAD,OLD DALBY,MELTON MOWBRAY,LE13 3LX,_01664823831,0,0,0,1,0,0
V109356,J COATES GARAGE SERVICES LTD,UNIT 2,SHAWELL DEPOT,WATLING STREET,LUTTERWORTH,LE17 6AS,_01788 860845,0,0,0,1,1,1
8953B0,WYVERN GARAGE,5-9 FAIRFAX ROAD,,,LEICESTER,LE4 7EH,_01162767246,0,0,0,1,0,0
7371A1,Brookside Garage,UNIT 5,BROOKSIDE INDUSTRIAL ESTATE,IBSTOCK,LEICESTER,LE67 1LR,_01530261498,0,0,0,1,0,0
64639,CAMBRIDGE ROAD GARAGE LIMITED,42 CAMBRIDGE ROAD,COSBY,,LEICESTER,LE9 5SH,_0116 275 0056,0,0,0,1,0,0
S001740,WREXHAM SERVICE CENTRE,THE GRANGE,UNITS 1 - 5 RHOSDDU INDUSTRIAL ESTATE,RHOSDDU,WREXHAM,LL11 4YY,_01978 313900,0,0,0,1,0,1
V109410,NORTH WALES VOLKSWAGEN,THE POINT,CONWAY ROAD,LLANDUDNO JUNCTION,LLANDUDNO,LL31 5ET,_01492 585700,0,0,0,1,0,1
V102097,THE MOT CENTRE (LLANDUDNO JUNCTION) LTD,CONWY ROAD,LLANDUDNO JUNCTION,,CONWY,LL31 9NZ,_01492 593725,0,0,0,1,1,1
5839BL,B & K WILLIAMS LTD,SOUTH ROAD,,,CAERNARFON,LL55 2HG,_01286675557,0,0,0,1,0,0
6938BV,ATS EUROMASTER LIMITED,CAERNARFON ROAD,,,BANGOR,LL57 1XX,_01248361111,0,0,0,1,0,0
S001620,CHRIS FAIRBURN MOT CENTRE,Units 1 & 2,67 Bolingbroke Road,Fairfield Ind Estate,Louth Lincolnshire,LN11 OWA,_01507 602608,1,1,0,1,0,1
V101169,VERTU VOLKSWAGEN LINCOLN,OUTER CIRCLE ROAD,,,LINCOLN,LN2 4HW,_01522 545900,0,0,0,1,0,0
1150AE,LINCOLN MOT CENTRE,OUTER CIRCLE ROAD,,,LINCOLN,LN2 4HW,_01522527342,0,0,0,1,1,1
S001499,Troops,Lincoln Road,Leadenham,,Nr Lincoln,LN5 OPQ,_01400 272232,0,0,0,1,0,1
9573AR,HALFORDS AUTOCENTRE,3 LOW ROAD,HUNSLET,,LEEDS,LS10 1QZ,_01132765190,0,0,0,1,0,0
8584AT,LUSCOMBE MOTORS LIMITED,LOW ROAD,HUNSLET,,LEEDS,LS10 1RB,_01132712288,0,0,0,1,0,0
8768B5,AUTOMO-BEALES,UNIT 1 CAD 1,TEMPLE CRESCENT,BEESTON,LEEDS,LS11 8BQ,_01132712131,0,0,0,1,0,0
S000870,BROOKLANDS MOTOR CENTRES,UNIT 5,162 ARMLEY ROAD,,LEEDS,LS12 2TY,_0113 203 8585,0,0,0,1,0,0
V108385,GLOBAL AUTOCARE LIMITED,GELDERD ONE,GELDERD ROAD,,LEEDS,LS12 6NB,_0113 391 8040,0,0,0,1,1,1
V102476,PORSCHE CENTRE LEEDS,THE BOULEVARD,CITY ONE WEST PARK,,LEEDS,LS12 6SN,_0113 3890600,0,0,0,1,0,0
37994,WAUDBYS OF WETHERBY LIMITED,MOT TESTING STATION,SANDBECK INDUSTRIAL ESTATE,SANDBECK WAY,WETHERBY,LS22 4DN,_01937 581660,0,0,0,1,0,0
V108785,BRUNTCLIFFE MOT CENTRE,BRUNTCLIFFE ROAD,MORLEY,,LEEDS,LS27 0LF,_01132537889,0,0,0,1,1,1
4927A7,AUTO TECH,TOWN END WORKS,WIDE LANE,MORLEY,LEEDS,LS27 8XX,_07903778866,0,0,0,1,0,0
32735,JCT600 LIMITED PEUGEOT AND SEAT,46 BRADFORD ROAD,MENSTON,,ILKLEY,LS29 6DE,_01943882200,0,0,0,1,0,0
V108183,M AND M FITZGERALD,UNIT 5A,HUDSON ROAD,BURMANTOFTS,LEEDS,LS9 7DF,_0113 249 0379,0,0,0,1,0,0
V105033,BURR STREET MOT CENTRE LTD,12 BURR STREET (UPPER YARD),,,LUTON,LU2 0HJ,_01582 417766,0,0,0,1,1,1
5755BB,SPECIALIST CARS LUTON,501 DUNSTABLE ROAD,,,LUTON,LU4 8PW,_01582590700,0,0,0,1,0,0
3745AX,THE MOT CENTRE LTD,TRANSIT HOUSE,EASTERN AVENUE,,DUNSTABLE,LU5 4LH,_01582477300,0,0,0,1,0,1
9023BK,CEDRIC MOTORS,1 - 5  GREENHEYS LANE,HULME,,MANCHESTER,M15 2AA,_01612262797,0,0,0,1,0,0
3561BJ,AUTO REPAIR CENTRE,4 QUEEN STREET WEST,WITHINGTON,,MANCHESTER,M20 9BQ,_01614344392,0,0,0,1,0,0
44308,PARKHILLS CAR CENTRE,STAND LANE,RADCLIFFE,,MANCHESTER,M26 9LS,_0161 723 2124,0,0,0,1,0,0
9366AL,DSP AUTOBODY SERVICES,BRIDGE STREET,SWINTON,,MANCHESTER,M27 1FJ,_01617936876,0,0,0,1,0,0
45629,HALFORDS AUTOCENTRE,212 WORSLEY ROAD,SWINTON,,MANCHESTER,M27 1SN,_01617278394,0,0,0,1,0,0
44839,FORMULA ONE AUTOCENTRES LIMITED,BOLTON ROAD,PENDLEBURY,,MANCHESTER,M27 2TU,_01617940659,0,0,0,1,0,0
7701AT,SWINTON MOT CENTRE,78 BOLTON ROAD,PENDLEBURY,,MANCHESTER,M27 2XA,_01617366649,0,0,0,1,0,0
7942BL,THE BIKERS WAREHOUSE,THE BIKERS WAREHOUSE,GROUND FLOOR GRECIAN MILL,WORSLEY ROAD NORTH,MANCHESTER,M28 5QW,_01204862832,1,1,0,0,0,0
2787A9,FORMULA ONE AUTOCENTRES LIMITED,WORSLEY ROAD NORTH,WALKDEN,WORSLEY,MANCHESTER,M28 5QW,_01204578245,0,0,0,1,0,0
0316AL,NATIONAL TYRES & AUTOCARE,40 GLOUCESTER ROAD,URMSTON,,MANCHESTER,M31 1AE,_01617482084,0,0,0,1,0,0
8650B9,MANCHESTER HONDA,776 CHESTER ROAD,STRETFORD,,MANCHESTER,M32 0QH,_01618662211,0,0,0,1,0,0
6501BC,KWIK FIT,119 CROSS STREET,,,SALE,M33 1JN,_01619699655,0,0,0,1,0,0
45672,NATIONAL TYRES & AUTOCARE,75 WASHWAY ROAD,SALE,,MANCHESTER,M33 1SS,_01619051500,0,0,0,1,0,0
45229,CHURCH LANE GARAGE,38-39 GOULD STREET,COLLYHURST,,MANCHESTER,M4 4DZ,_01618346395,0,0,0,1,0,0
1ALU78,AUTOMATE,UNIT ONE,CHARLES STREET,DROYLSDEN,MANCHESTER,M43 6HD,_01613710181,0,0,0,1,1,1
44176,CITY OF SALFORD VEHICLE MANAGEMENT SERVICES,TURNPIKE HOUSE,631 ECCLES NEW ROAD,,SALFORD,M5 2SH,_01619251042,0,0,0,1,1,1
45268,ELECTRO MECHANICAL SERVICES,GREAT CHEETHAM STREET WEST,SALFORD,,MANCHESTER,M7 9DN,_01617922824,0,0,0,1,0,0
45462,GROVE STREET TEST CENTRE,2 GROVE STREET,SALFORD,,MANCHESTER,M7 9ZN,_01617926293,0,0,0,1,0,0
45251,SEYMOUR MOTOR COMPANY,4 SEYMOUR ROAD,HIGHER CRUMPSALL,,MANCHESTER,M8 6BG,_01617401818,0,0,0,1,0,0
44818,SANDYBANK GARAGE,SANDYBANK ROAD,(REAR OF MILL MODES),CHEETHAM HILL,MANCHESTER,M8 6BW,_01617404045,0,0,0,1,0,0
6575AD,QUEENS GARAGE,209A QUEENS ROAD,,,MANCHESTER,M8 7RB,_01612034186,0,0,0,1,0,0
V100447,DTM MOTORS LTD,FORMER CITY WORKS,ELIZABETH STREET/HERBERT STREET,CHEETHAM HILL,MANCHESTER,M8 8TU,_0161 705 0502,0,0,0,1,0,0
1831B9,JACKSONS MOTORS,UNIT 62 CAMBRIDGE STREET,CAMBRIDGE INDUSTRIAL ESTATE,,SALFORD,M8 9TA,_01618339263,0,0,0,1,0,0
S000101,NORTH MANCHESTER MOT CENTRE,"UNIT 3, SOVEREIGN WORKS",FACTORY LANE,BLACKLEY,MANCHESTER,M9 3AF,_0161 795 8739,0,0,0,1,0,1
V103059,MARINA MOTS,UNIT 1,RUSHENDEN ROAD,QUEENBOROUGH,SHEERNESS,ME11 5WW,_01795 667660,1,1,0,1,0,0
9380BC,B P MOTORS,1 BRYANT ROAD,,,STROOD,ME2 3EG,_01634716654,0,0,0,1,0,0
